date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:39:57	182/182	---M-Z	404	error ('Not%20Found')	text/html	date:Sun,%2009%20Mar%202014%2015:36:15%20GMT	http://www.admision.unmsm.edu.pe/robots.txt		(from )
10:40:13	643/643	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/index.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/index.html	(from )
10:40:33	512/512	---M-Z	200	added ('OK')	text/css	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/css/estilos.css	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/css/estilos.css	(from )
10:41:12	2829/2829	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C.html	(from )
10:41:38	421/421	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/J.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/J.html	(from )
10:41:50	962/962	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/N.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/N.html	(from )
10:43:15	2245/2245	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/013/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/013/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:44:43	1874/1874	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/041/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/041/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:44:47	973/973	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/042/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/042/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:44:51	678/678	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/043/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/043/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:44:51	3616/3616	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/051/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/051/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:44:55	1098/1098	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/071/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/071/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:00	2948/2948	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/072/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/072/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:03	1947/1947	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/073/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/073/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:07	2536/2536	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/081/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/081/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:07	1539/1539	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/101/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/101/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:11	2100/2100	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/102/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/102/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:11	672/672	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/103/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/103/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:11	1581/1581	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/131/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/131/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:15	820/820	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/132/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/132/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:15	672/672	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/141/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/141/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:19	840/840	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/142/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/142/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:20	986/986	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/144/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/144/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:24	1988/1988	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/162/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/162/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:24	1260/1260	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/163/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/163/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:25	2656/2656	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/165/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/165/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:25	2044/2044	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/166/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/166/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:25	7229/7229	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/167/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/167/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:26	7521/7521	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/171/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/171/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:26	1547/1547	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/172/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/172/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:27	3414/3414	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/181/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/181/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:27	4268/4268	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/191/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/191/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:28	1574/1574	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/192/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/192/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:28	1619/1619	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/193/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/193/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:29	6241/6241	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/201/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/201/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:29	1851/1851	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/202/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/202/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:30	655/655	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/J/191/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/J/191/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:30	1892/1892	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/N/011/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/N/011/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:31	652/652	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/N/0142/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/N/0142/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:31	648/648	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/N/0144/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/N/0144/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:32	653/653	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/N/051/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/N/051/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:32	669/669	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/N/073/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/N/073/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:33	655/655	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/N/142/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/N/142/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:33	951/951	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/N/167/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/N/167/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:34	680/680	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/N/171/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/N/171/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:34	789/789	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/N/181/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/N/181/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:35	623/623	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/O.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/O.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:35	2957/2957	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:35	7557/7557	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/011/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/011/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/C.html)
10:45:35	2755/2755	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/012/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/012/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/C.html)
10:45:36	1353/1353	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/0141/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/0141/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/C.html)
10:45:36	820/820	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/0142/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/0142/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/C.html)
10:45:36	1100/1100	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/0143/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/0143/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/C.html)
10:45:36	800/800	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/0144/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/0144/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/C.html)
10:45:36	7478/7478	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/171/1.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/171/1.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/C.html)
10:45:37	910/910	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:42%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/C/171/2.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/C/171/2.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/C.html)
10:45:37	913/913	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/O/051/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/O/051/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:38	659/659	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/O/102/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/O/102/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:38	652/652	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/O/191/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/O/191/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:39	683/683	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:44%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/O/202/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/O/202/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:39	9436/9436	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/011/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/011/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:40	7708/7708	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/012/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/012/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:40	7817/7817	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/013/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/013/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:41	7647/7647	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/0141/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/0141/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:41	7637/7637	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/0142/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/0142/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:42	7738/7738	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/0143/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/0143/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
10:45:42	7601/7601	---M-Z	200	added ('OK')	text/html	date:Sun,%2009%20Mar%202014%2000:41:40%20GMT	http://www.admision.unmsm.edu.pe/admisionsabado/A/0144/0.html	D:/My%20Web%20Sites/Resultados%20UNMSM%202014-2%20Sabado/www.admision.unmsm.edu.pe/admisionsabado/A/0144/0.html	(from http://www.admision.unmsm.edu.pe/admisionsabado/index.html)
